ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13201687,JG413567,9/6/23 13:35,055XX S LA SALLE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,TRUE,225,2,20,68,08B,1176235,1868250,2023,9/14/23 15:43,41.7938346,-87.62928988,"(41.793834595, -87.629289876)"
13203850,JG416106,9/6/23 2:00,047XX S WINCHESTER AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,931,9,15,61,6,1164152,1873259,2023,9/14/23 15:43,41.8078429,-87.67345647,"(41.807842901, -87.67345647)"
13208369,JG410736,9/2/23 23:00,067XX S EAST END AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,332,3,5,43,7,1188697,1860555,2023,9/14/23 15:41,41.77242977,-87.5838391,"(41.772429772, -87.583839095)"
13201139,JG412965,9/6/23 0:25,038XX W 86TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,834,8,18,70,08B,1152402,1847268,2023,9/14/23 15:43,41.73675896,-87.71723564,"(41.736758964, -87.71723564)"
13201420,JG413261,9/6/23 0:30,003XX N PARKSIDE AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1512,15,29,25,6,1138537,1901583,2023,9/14/23 15:43,41.8860694,-87.76672155,"(41.886069404, -87.766721551)"
13201760,JG413680,9/6/23 14:28,040XX W 16TH ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,FALSE,FALSE,1012,10,24,29,18,1149781,1891744,2023,9/14/23 15:43,41.85885891,-87.72568643,"(41.858858907, -87.725686431)"
13202271,JG414254,9/6/23 21:50,082XX S COLES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,424,4,7,46,14,1198250,1850974,2023,9/14/23 15:43,41.74590509,-87.54914144,"(41.745905086, -87.549141439)"
13202141,JG413832,9/6/23 15:48,025XX W 103RD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2211,22,19,72,08B,1161071,1836260,2023,9/14/23 15:43,41.7063765,-87.68577827,"(41.706376496, -87.68577827)"
13202485,JG413084,9/6/23 6:50,050XX S CALUMET AVE,650,BURGLARY,HOME INVASION,APARTMENT,FALSE,FALSE,224,2,3,38,5,1179285,1871736,2023,9/14/23 15:43,41.80333141,-87.61799944,"(41.803331407, -87.617999436)"
13203327,JG414454,9/6/23 19:15,021XX W GRACE ST,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1921,19,47,5,6,1161251,1925209,2023,9/14/23 15:43,41.95045897,-87.68265203,"(41.950458972, -87.682652033)"
13203730,JG415950,9/6/23 14:30,007XX W WILLOW ST,560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,1813,18,43,7,08A,1171259,1911950,2023,9/14/23 15:43,41.91386132,-87.64625425,"(41.913861315, -87.646254251)"
13204206,JG416589,9/6/23 8:30,035XX W 73RD ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,831,8,17,66,11,1154079,1855974,2023,9/14/23 15:43,41.76061657,-87.71086082,"(41.760616571, -87.710860822)"
13201665,JG413486,9/6/23 11:00,064XX S STONY ISLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,314,3,5,42,08B,1187984,1862596,2023,9/14/23 15:43,41.77804747,-87.58638773,"(41.778047465, -87.586387726)"
13202789,JG414834,9/6/23 14:30,044XX S PRAIRIE AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,TRUE,215,2,3,38,5,1178781,1875697,2023,9/14/23 15:43,41.81421223,-87.61972721,"(41.81421223, -87.619727208)"
13201262,JG413041,9/6/23 4:30,014XX W FRY ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1213,12,27,24,6,1166423,1905778,2023,9/14/23 15:43,41.89702987,-87.66419761,"(41.897029874, -87.664197611)"
13208500,JG420617,7/14/23 0:00,101XX S ESCANABA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),FALSE,FALSE,431,4,10,51,11,1197129,1838203,2023,9/14/23 15:41,41.71088835,-87.55367277,"(41.710888352, -87.553672774)"
13208341,JG421496,6/23/23 10:00,039XX W GLADYS AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER (SPECIFY),FALSE,FALSE,1132,11,28,26,7,1150159,1898064,2023,9/14/23 15:41,41.87619437,-87.72413428,"(41.876194374, -87.724134277)"
13208199,JG412266,9/3/23 17:30,040XX S WABASH AVE,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,FALSE,TRUE,213,2,3,38,04A,1177385,1878215,2023,9/14/23 15:41,41.82115354,-87.62477167,"(41.821153535, -87.624771671)"
13201946,JG413820,9/6/23 16:16,015XX S KILDARE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,1012,10,24,29,04A,1147978,1891862,2023,9/14/23 15:43,41.85921754,-87.73230167,"(41.859217539, -87.732301669)"
13202556,JG414631,9/6/23 20:00,018XX S MAY ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,1235,12,25,31,08A,1169090,1891221,2023,9/14/23 15:43,41.85702689,-87.65482484,"(41.857026887, -87.654824838)"
13201895,JG413855,9/6/23 15:30,0000X N STATE ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,112,1,34,32,6,1176363,1900552,2023,9/14/23 15:43,41.88247092,-87.62784763,"(41.882470918, -87.627847625)"
13204495,JG416356,9/6/23 7:15,010XX W GRACE ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1923,19,44,6,6,1168781,1925507,2023,9/14/23 15:43,41.95111649,-87.65496383,"(41.951116487, -87.654963829)"
13202498,JG413591,9/6/23 12:45,012XX W FLOURNOY ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1231,12,34,28,26,1168275,1897116,2023,9/14/23 15:43,41.87322088,-87.65764602,"(41.873220883, -87.657646023)"
13201510,JG413336,9/6/23 9:30,023XX E 93RD ST,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,413,4,7,48,17,1193360,1843756,2023,9/14/23 15:43,41.72621915,-87.56729444,"(41.726219145, -87.567294437)"
13202228,JG414297,9/6/23 23:20,026XX S DRAKE AVE,031A,ROBBERY,ARMED - HANDGUN,APARTMENT,FALSE,FALSE,1032,10,22,30,3,1153129,1886203,2023,9/14/23 15:43,41.84358807,-87.71354376,"(41.843588067, -87.713543763)"
13203203,JG415219,9/6/23 7:00,051XX N LINCOLN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2031,20,40,4,11,1158555,1934254,2023,9/14/23 15:43,41.97533468,-87.69231358,"(41.975334679, -87.692313579)"
13203010,JG415086,9/6/23 18:00,079XX S KIMBARK AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,411,4,8,45,6,1186255,1852655,2023,9/14/23 15:43,41.75080949,-87.59303986,"(41.750809487, -87.59303986)"
13201483,JG413406,9/6/23 7:46,075XX S INDIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,623,6,6,69,08A,1178903,1855029,2023,9/14/23 15:43,41.75749444,-87.61990875,"(41.757494439, -87.619908754)"
13202673,JG414650,9/6/23 23:00,087XX S ESSEX AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,423,4,7,46,7,1194325,1847545,2023,9/14/23 15:43,41.73659288,-87.56363552,"(41.736592879, -87.563635515)"
13201827,JG413920,9/6/23 14:40,056XX S MOBILE AVE,460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,811,8,13,56,08B,1135355,1866369,2023,9/14/23 15:43,41.78949371,-87.77924096,"(41.789493708, -87.779240956)"
13202923,JG414804,9/6/23 18:00,044XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,222,2,4,39,14,1185081,1875611,2023,9/14/23 15:43,41.81383036,-87.59662118,"(41.813830355, -87.596621175)"
13203426,JG414438,9/6/23 13:30,028XX W ALBION AVE,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2412,24,50,2,7,1156017,1943652,2023,9/14/23 15:43,42.00117497,-87.7013917,"(42.001174965, -87.701391704)"
13202768,JG414187,9/6/23 19:45,013XX S CANAL ST,460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,124,1,28,28,08B,1173325,1894306,2023,9/14/23 15:43,41.86539947,-87.63918859,"(41.865399465, -87.639188585)"
13208599,JG405706,8/30/23 11:30,084XX S BURNHAM AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,423,4,7,46,08B,1196291,1849582,2023,9/14/23 15:41,41.7421341,-87.55636551,"(41.742134096, -87.556365508)"
13201868,JG414005,9/6/23 13:00,002XX E OHIO ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1834,18,2,8,6,1177909,1904245,2023,9/14/23 15:43,41.89256968,-87.62205835,"(41.892569681, -87.622058354)"
13201524,JG413088,9/6/23 7:12,050XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,224,2,3,38,14,1178454,1871616,2023,9/14/23 15:43,41.80302105,-87.62105073,"(41.803021054, -87.621050731)"
13202235,JG414214,9/6/23 13:00,053XX S COTTAGE GROVE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,233,2,20,41,7,1182491,1869797,2023,9/14/23 15:43,41.79793681,-87.60630178,"(41.797936811, -87.606301777)"
13208170,JG421049,9/5/23 11:45,020XX N HOYNE AVE,560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1432,14,32,22,08A,1162035,1913362,2023,9/14/23 15:41,41.91793371,-87.68010193,"(41.917933711, -87.680101929)"
13203656,JG415835,9/7/23 0:00,008XX E DREXEL SQUARE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,20,41,14,1182638,1871058,2023,9/14/23 15:43,41.80139369,-87.60572357,"(41.801393686, -87.605723566)"
13209369,JG422777,12/10/21 0:00,036XX S NORMAL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,915,9,11,60,11,,,2021,9/14/23 15:43,,,
13207681,JG420514,9/2/23 9:10,025XX W GUNNISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2031,20,40,4,14,1158611,1932194,2023,9/14/23 15:41,41.96968079,-87.69216434,"(41.969680787, -87.692164343)"
13202905,JG414011,9/6/23 1:00,107XX S AVENUE M,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,FALSE,FALSE,432,4,10,52,5,1201526,1834409,2023,9/14/23 15:43,41.70036692,-87.5376988,"(41.700366916, -87.537698795)"
13202150,JG414175,9/6/23 18:50,059XX S MOZART ST,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,FALSE,824,8,15,66,08A,1158397,1865068,2023,9/14/23 15:43,41.78548501,-87.69478757,"(41.785485007, -87.694787568)"
